country_code,c_i_child,pj,income,gini,gdpppp
BTN,86,0.5051249999999999,2389.125,38.1,4525.483051
BTN,87,0.5051249999999999,2471.0945,38.1,4525.483051
BTN,88,0.5051249999999999,2567.0466,38.1,4525.483051
BTN,89,0.5051249999999999,2675.6936,38.1,4525.483051
BTN,90,0.5051249999999999,2779.1633,38.1,4525.483051
BTN,91,0.5051249999999999,2897.7993,38.1,4525.483051
BTN,92,0.5051249999999999,3045.5432,38.1,4525.483051
BTN,93,0.5051249999999999,3224.7864,38.1,4525.483051
BTN,94,0.5051249999999999,3425.066,38.1,4525.483051
BTN,95,0.5051249999999999,3685.5034,38.1,4525.483051
BTN,96,0.5051249999999999,3993.248,38.1,4525.483051
BTN,97,0.5051249999999999,4408.066,38.1,4525.483051
BTN,98,0.5051249999999999,4995.3657,38.1,4525.483051
BTN,99,0.5051249999999999,5860.7017,38.1,4525.483051
BTN,100,0.5051249999999999,8999.639,38.1,4525.483051
CAF,1,0.6645161928571429,40.92813,56.2,685.0
CAF,2,0.6645161928571429,62.714714,56.2,685.0
CAF,3,0.6645161928571429,79.51492,56.2,685.0
CAF,4,0.6645161928571429,91.46294,56.2,685.0
CAF,5,0.6645161928571429,100.00194,56.2,685.0
CAF,6,0.6645161928571429,106.962166,56.2,685.0
CAF,7,0.6645161928571429,113.77636,56.2,685.0
CAF,8,0.6645161928571429,120.580986,56.2,685.0
CAF,9,0.6645161928571429,128.08023,56.2,685.0
CAF,10,0.6645161928571429,136.84294,56.2,685.0
CAF,11,0.6645161928571429,143.08365,56.2,685.0
CAF,12,0.6645161928571429,149.06317,56.2,685.0
CAF,13,0.6645161928571429,157.19824,56.2,685.0
CAF,14,0.6645161928571429,161.76814,56.2,685.0
CAF,15,0.6645161928571429,167.94481,56.2,685.0
CAF,16,0.6645161928571429,175.8573,56.2,685.0
CAF,17,0.6645161928571429,182.32431,56.2,685.0
CAF,18,0.6645161928571429,188.03087,56.2,685.0
CAF,19,0.6645161928571429,195.59604,56.2,685.0
CAF,20,0.6645161928571429,202.52162,56.2,685.0
CAF,21,0.6645161928571429,209.51465,56.2,685.0
CAF,22,0.6645161928571429,218.34656,56.2,685.0
CAF,23,0.6645161928571429,225.04416,56.2,685.0
CAF,24,0.6645161928571429,232.5455,56.2,685.0
CAF,25,0.6645161928571429,240.72517,56.2,685.0
CAF,26,0.6645161928571429,248.79459,56.2,685.0
CAF,27,0.6645161928571429,257.13687,56.2,685.0
CAF,28,0.6645161928571429,264.13748,56.2,685.0
CAF,29,0.6645161928571429,272.08334,56.2,685.0
CAF,30,0.6645161928571429,279.92484,56.2,685.0
CAF,31,0.6645161928571429,288.1096,56.2,685.0
CAF,32,0.6645161928571429,295.6725,56.2,685.0
CAF,33,0.6645161928571429,302.73938,56.2,685.0
CAF,34,0.6645161928571429,309.8691,56.2,685.0
CAF,35,0.6645161928571429,317.92868,56.2,685.0
CAF,36,0.6645161928571429,323.90543,56.2,685.0
CAF,37,0.6645161928571429,331.7818,56.2,685.0
CAF,38,0.6645161928571429,341.11472,56.2,685.0
CAF,39,0.6645161928571429,350.44315,56.2,685.0
CAF,40,0.6645161928571429,359.50003,56.2,685.0
CAF,41,0.6645161928571429,368.88852,56.2,685.0
CAF,42,0.6645161928571429,378.3374,56.2,685.0
CAF,43,0.6645161928571429,386.36523,56.2,685.0
CAF,44,0.6645161928571429,395.90985,56.2,685.0
CAF,45,0.6645161928571429,402.86707,56.2,685.0
CAF,46,0.6645161928571429,409.40704,56.2,685.0
CAF,47,0.6645161928571429,417.4244,56.2,685.0
CAF,48,0.6645161928571429,425.40475,56.2,685.0
CAF,49,0.6645161928571429,432.77444,56.2,685.0
CAF,50,0.6645161928571429,441.0937,56.2,685.0
CAF,51,0.6645161928571429,451.45926,56.2,685.0
CAF,52,0.6645161928571429,459.98407,56.2,685.0
CAF,53,0.6645161928571429,469.02814,56.2,685.0
CAF,54,0.6645161928571429,479.66843,56.2,685.0
CAF,55,0.6645161928571429,490.55606,56.2,685.0
CAF,56,0.6645161928571429,498.76068,56.2,685.0
CAF,57,0.6645161928571429,510.26007,56.2,685.0
CAF,58,0.6645161928571429,521.4558,56.2,685.0
CAF,59,0.6645161928571429,531.8366,56.2,685.0
CAF,60,0.6645161928571429,543.604,56.2,685.0
CAF,61,0.6645161928571429,554.86926,56.2,685.0
CAF,62,0.6645161928571429,568.2172,56.2,685.0
CAF,63,0.6645161928571429,582.87646,56.2,685.0
CAF,64,0.6645161928571429,596.049,56.2,685.0
CAF,65,0.6645161928571429,610.5756,56.2,685.0
CAF,66,0.6645161928571429,624.7404,56.2,685.0
CAF,67,0.6645161928571429,639.40936,56.2,685.0
CAF,68,0.6645161928571429,656.0031,56.2,685.0
CAF,69,0.6645161928571429,672.9961,56.2,685.0
CAF,70,0.6645161928571429,694.52466,56.2,685.0
CAF,71,0.6645161928571429,717.8185,56.2,685.0
CAF,72,0.6645161928571429,735.6273,56.2,685.0
CAF,73,0.6645161928571429,753.1826,56.2,685.0
CAF,74,0.6645161928571429,775.8472,56.2,685.0
CAF,75,0.6645161928571429,800.189,56.2,685.0
CAF,76,0.6645161928571429,824.93555,56.2,685.0
CAF,77,0.6645161928571429,850.65436,56.2,685.0
CAF,78,0.6645161928571429,872.69073,56.2,685.0
CAF,79,0.6645161928571429,897.37964,56.2,685.0
CAF,80,0.6645161928571429,928.2178,56.2,685.0
CAF,81,0.6645161928571429,962.7329,56.2,685.0
CAF,82,0.6645161928571429,999.3429,56.2,685.0
CAF,83,0.6645161928571429,1047.1022,56.2,685.0
CAF,84,0.6645161928571429,1091.9006,56.2,685.0
CAF,85,0.6645161928571429,1141.5793,56.2,685.0
CAF,86,0.6645161928571429,1194.2279,56.2,685.0
CAF,87,0.6645161928571429,1247.1779,56.2,685.0
CAF,88,0.6645161928571429,1302.5691,56.2,685.0
CAF,89,0.6645161928571429,1398.3044,56.2,685.0
CAF,90,0.6645161928571429,1479.6373,56.2,685.0
CAF,91,0.6645161928571429,1567.8358,56.2,685.0
CAF,92,0.6645161928571429,1669.202,56.2,685.0
CAF,93,0.6645161928571429,1802.1257,56.2,685.0
CAF,94,0.6645161928571429,1951.6356,56.2,685.0
CAF,95,0.6645161928571429,2147.0923,56.2,685.0
CAF,96,0.6645161928571429,2444.9856,56.2,685.0
CAF,97,0.6645161928571429,2912.4885,56.2,685.0
CAF,98,0.6645161928571429,3599.8667,56.2,685.0
CAF,99,0.6645161928571429,4951.775,56.2,685.0
CAF,100,0.6645161928571429,14472.948,56.2,685.0
CAN,1,0.269333333333333,122.42481,33.699999999999996,35895.0
CAN,2,0.269333333333333,1692.5142,33.699999999999996,35895.0
CAN,3,0.269333333333333,2715.0537,33.699999999999996,35895.0
CAN,4,0.269333333333333,3541.3381,33.699999999999996,35895.0
CAN,5,0.269333333333333,4237.8154,33.699999999999996,35895.0
CAN,6,0.269333333333333,4862.758,33.699999999999996,35895.0
CAN,7,0.269333333333333,5595.946,33.699999999999996,35895.0
CAN,8,0.269333333333333,6252.2856,33.699999999999996,35895.0
CAN,9,0.269333333333333,6980.84,33.699999999999996,35895.0
CAN,10,0.269333333333333,7598.534,33.699999999999996,35895.0
CAN,11,0.269333333333333,8137.6455,33.699999999999996,35895.0
CAN,12,0.269333333333333,8551.135,33.699999999999996,35895.0
CAN,13,0.269333333333333,8995.433,33.699999999999996,35895.0
CAN,14,0.269333333333333,9437.949,33.699999999999996,35895.0
CAN,15,0.269333333333333,9838.848,33.699999999999996,35895.0
CAN,16,0.269333333333333,10240.846,33.699999999999996,35895.0
CAN,17,0.269333333333333,10640.268,33.699999999999996,35895.0
CAN,18,0.269333333333333,10984.16,33.699999999999996,35895.0
CAN,19,0.269333333333333,11287.3955,33.699999999999996,35895.0
CAN,20,0.269333333333333,11606.649,33.699999999999996,35895.0
CAN,21,0.269333333333333,11917.406,33.699999999999996,35895.0
CAN,22,0.269333333333333,12186.857,33.699999999999996,35895.0
CAN,23,0.269333333333333,12461.461,33.699999999999996,35895.0
CAN,24,0.269333333333333,12761.06,33.699999999999996,35895.0
CAN,25,0.269333333333333,13036.621,33.699999999999996,35895.0
CAN,26,0.269333333333333,13358.086,33.699999999999996,35895.0
CAN,27,0.269333333333333,13661.153,33.699999999999996,35895.0
CAN,28,0.269333333333333,13972.887,33.699999999999996,35895.0
CAN,29,0.269333333333333,14218.713,33.699999999999996,35895.0
CAN,30,0.269333333333333,14469.287,33.699999999999996,35895.0
CAN,31,0.269333333333333,14724.787,33.699999999999996,35895.0
CAN,32,0.269333333333333,15018.271,33.699999999999996,35895.0
CAN,33,0.269333333333333,15254.376,33.699999999999996,35895.0
CAN,34,0.269333333333333,15504.046,33.699999999999996,35895.0
CAN,35,0.269333333333333,15781.346,33.699999999999996,35895.0
CAN,36,0.269333333333333,16023.205,33.699999999999996,35895.0
CAN,37,0.269333333333333,16247.585,33.699999999999996,35895.0
CAN,38,0.269333333333333,16539.822,33.699999999999996,35895.0
CAN,39,0.269333333333333,16854.615,33.699999999999996,35895.0
CAN,40,0.269333333333333,17200.76,33.699999999999996,35895.0
CAN,41,0.269333333333333,17495.943,33.699999999999996,35895.0
CAN,42,0.269333333333333,17753.922,33.699999999999996,35895.0
CAN,43,0.269333333333333,18034.45,33.699999999999996,35895.0
CAN,44,0.269333333333333,18316.96,33.699999999999996,35895.0
CAN,45,0.269333333333333,18589.62,33.699999999999996,35895.0
CAN,46,0.269333333333333,18855.154,33.699999999999996,35895.0
CAN,47,0.269333333333333,19164.676,33.699999999999996,35895.0
CAN,48,0.269333333333333,19506.998,33.699999999999996,35895.0
CAN,49,0.269333333333333,19834.66,33.699999999999996,35895.0
CAN,50,0.269333333333333,20165.553,33.699999999999996,35895.0
CAN,51,0.269333333333333,20501.656,33.699999999999996,35895.0
CAN,52,0.269333333333333,20839.436,33.699999999999996,35895.0
CAN,53,0.269333333333333,21173.555,33.699999999999996,35895.0
CAN,54,0.269333333333333,21492.941,33.699999999999996,35895.0
CAN,55,0.269333333333333,21832.762,33.699999999999996,35895.0
CAN,56,0.269333333333333,22164.5,33.699999999999996,35895.0
CAN,57,0.269333333333333,22477.107,33.699999999999996,35895.0
CAN,58,0.269333333333333,22763.887,33.699999999999996,35895.0
CAN,59,0.269333333333333,23075.158,33.699999999999996,35895.0
CAN,60,0.269333333333333,23413.982,33.699999999999996,35895.0
CAN,61,0.269333333333333,23780.47,33.699999999999996,35895.0
CAN,62,0.269333333333333,24180.203,33.699999999999996,35895.0
CAN,63,0.269333333333333,24552.52,33.699999999999996,35895.0
CAN,64,0.269333333333333,24886.562,33.699999999999996,35895.0
CAN,65,0.269333333333333,25232.744,33.699999999999996,35895.0
CAN,66,0.269333333333333,25587.99,33.699999999999996,35895.0
CAN,67,0.269333333333333,25942.393,33.699999999999996,35895.0
CAN,68,0.269333333333333,26369.672,33.699999999999996,35895.0
CAN,69,0.269333333333333,26774.465,33.699999999999996,35895.0
CAN,70,0.269333333333333,27231.34,33.699999999999996,35895.0
CAN,71,0.269333333333333,27626.832,33.699999999999996,35895.0
CAN,72,0.269333333333333,28086.78,33.699999999999996,35895.0
CAN,73,0.269333333333333,28576.377,33.699999999999996,35895.0
CAN,74,0.269333333333333,29054.352,33.699999999999996,35895.0
CAN,75,0.269333333333333,29594.592,33.699999999999996,35895.0
CAN,76,0.269333333333333,30160.895,33.699999999999996,35895.0
CAN,77,0.269333333333333,30717.68,33.699999999999996,35895.0
CAN,78,0.269333333333333,31257.617,33.699999999999996,35895.0
CAN,79,0.269333333333333,31862.568,33.699999999999996,35895.0
CAN,80,0.269333333333333,32519.695,33.699999999999996,35895.0
CAN,81,0.269333333333333,33156.35,33.699999999999996,35895.0
CAN,82,0.269333333333333,33897.797,33.699999999999996,35895.0
CAN,83,0.269333333333333,34653.176,33.699999999999996,35895.0
CAN,84,0.269333333333333,35368.688,33.699999999999996,35895.0
CAN,85,0.269333333333333,36108.566,33.699999999999996,35895.0
CAN,86,0.269333333333333,36958.34,33.699999999999996,35895.0
CAN,87,0.269333333333333,37899.188,33.699999999999996,35895.0
CAN,88,0.269333333333333,38789.156,33.699999999999996,35895.0
CAN,89,0.269333333333333,39865.82,33.699999999999996,35895.0
CAN,90,0.269333333333333,41074.96,33.699999999999996,35895.0
CAN,91,0.269333333333333,42305.152,33.699999999999996,35895.0
CAN,92,0.269333333333333,43975.582,33.699999999999996,35895.0
CAN,93,0.269333333333333,45619.867,33.699999999999996,35895.0
CAN,94,0.269333333333333,47541.62,33.699999999999996,35895.0
CAN,95,0.269333333333333,50099.023,33.699999999999996,35895.0
CAN,96,0.269333333333333,53247.777,33.699999999999996,35895.0
CAN,97,0.269333333333333,57365.3,33.699999999999996,35895.0
CAN,98,0.269333333333333,62962.47,33.699999999999996,35895.0
CAN,99,0.269333333333333,73659.53,33.699999999999996,35895.0
CAN,100,0.269333333333333,133454.84,33.699999999999996,35895.0
CHL,1,0.57,231.63004,48.26666666666667,13390.0
CHL,2,0.57,604.1352,48.26666666666667,13390.0
CHL,3,0.57,812.7779,48.26666666666667,13390.0
CHL,4,0.57,949.7196,48.26666666666667,13390.0
CHL,5,0.57,1075.7546,48.26666666666667,13390.0
CHL,6,0.57,1184.2573,48.26666666666667,13390.0
CHL,7,0.57,1270.3871,48.26666666666667,13390.0
CHL,8,0.57,1351.9617,48.26666666666667,13390.0
CHL,9,0.57,1433.8448,48.26666666666667,13390.0
CHL,10,0.57,1506.928,48.26666666666667,13390.0
CHL,11,0.57,1572.851,48.26666666666667,13390.0
CHL,12,0.57,1635.8223,48.26666666666667,13390.0
CHL,13,0.57,1699.3505,48.26666666666667,13390.0
CHL,14,0.57,1760.3105,48.26666666666667,13390.0
CHL,15,0.57,1813.5376,48.26666666666667,13390.0
CHL,16,0.57,1876.2662,48.26666666666667,13390.0
CHL,17,0.57,1937.4165,48.26666666666667,13390.0
CHL,18,0.57,1990.1195,48.26666666666667,13390.0
CHL,19,0.57,2043.6962,48.26666666666667,13390.0
CHL,20,0.57,2102.241,48.26666666666667,13390.0
CHL,21,0.57,2155.9778,48.26666666666667,13390.0
CHL,22,0.57,2214.927,48.26666666666667,13390.0
CHL,23,0.57,2272.3088,48.26666666666667,13390.0
CHL,24,0.57,2336.7773,48.26666666666667,13390.0
CHL,25,0.57,2400.0146,48.26666666666667,13390.0
CHL,26,0.57,2439.1814,48.26666666666667,13390.0
CHL,27,0.57,2491.149,48.26666666666667,13390.0
CHL,28,0.57,2545.2642,48.26666666666667,13390.0
CHL,29,0.57,2605.771,48.26666666666667,13390.0
CHL,30,0.57,2661.7915,48.26666666666667,13390.0
CHL,31,0.57,2711.135,48.26666666666667,13390.0
CHL,32,0.57,2767.631,48.26666666666667,13390.0
CHL,33,0.57,2828.677,48.26666666666667,13390.0
CHL,34,0.57,2884.1292,48.26666666666667,13390.0
CHL,35,0.57,2938.9265,48.26666666666667,13390.0
CHL,36,0.57,3002.473,48.26666666666667,13390.0
CHL,37,0.57,3064.5881,48.26666666666667,13390.0
CHL,38,0.57,3126.091,48.26666666666667,13390.0
CHL,39,0.57,3179.6697,48.26666666666667,13390.0
CHL,40,0.57,3233.5786,48.26666666666667,13390.0
CHL,41,0.57,3296.7622,48.26666666666667,13390.0
CHL,42,0.57,3364.6892,48.26666666666667,13390.0
CHL,43,0.57,3434.6626,48.26666666666667,13390.0
CHL,44,0.57,3507.909,48.26666666666667,13390.0
CHL,45,0.57,3579.7644,48.26666666666667,13390.0
CHL,46,0.57,3646.4639,48.26666666666667,13390.0
CHL,47,0.57,3725.2075,48.26666666666667,13390.0
CHL,48,0.57,3798.4329,48.26666666666667,13390.0
CHL,49,0.57,3876.8506,48.26666666666667,13390.0
CHL,50,0.57,3958.6519,48.26666666666667,13390.0
CHL,51,0.57,4035.188,48.26666666666667,13390.0
CHL,52,0.57,4115.3276,48.26666666666667,13390.0
CHL,53,0.57,4195.7744,48.26666666666667,13390.0
CHL,54,0.57,4289.0776,48.26666666666667,13390.0
CHL,55,0.57,4380.09,48.26666666666667,13390.0
CHL,56,0.57,4464.4805,48.26666666666667,13390.0
CHL,57,0.57,4559.731,48.26666666666667,13390.0
CHL,58,0.57,4658.834,48.26666666666667,13390.0
CHL,59,0.57,4766.0073,48.26666666666667,13390.0
CHL,60,0.57,4860.1377,48.26666666666667,13390.0
CHL,61,0.57,4964.327,48.26666666666667,13390.0
CHL,62,0.57,5082.9287,48.26666666666667,13390.0
CHL,63,0.57,5198.431,48.26666666666667,13390.0
CHL,64,0.57,5328.8516,48.26666666666667,13390.0
CHL,65,0.57,5455.392,48.26666666666667,13390.0
CHL,66,0.57,5586.343,48.26666666666667,13390.0
CHL,67,0.57,5719.373,48.26666666666667,13390.0
CHL,68,0.57,5870.1997,48.26666666666667,13390.0
CHL,69,0.57,6022.5815,48.26666666666667,13390.0
CHL,70,0.57,6189.8887,48.26666666666667,13390.0
CHL,71,0.57,6362.4233,48.26666666666667,13390.0
CHL,72,0.57,6513.225,48.26666666666667,13390.0
CHL,73,0.57,6698.5645,48.26666666666667,13390.0
CHL,74,0.57,6863.2046,48.26666666666667,13390.0
CHL,75,0.57,7052.899,48.26666666666667,13390.0
CHL,76,0.57,7266.268,48.26666666666667,13390.0
CHL,77,0.57,7469.058,48.26666666666667,13390.0
CHL,78,0.57,7750.142,48.26666666666667,13390.0
CHL,79,0.57,8035.661,48.26666666666667,13390.0
CHL,80,0.57,8305.588,48.26666666666667,13390.0
CHL,81,0.57,8600.125,48.26666666666667,13390.0
CHL,82,0.57,8900.171,48.26666666666667,13390.0
CHL,83,0.57,9232.9375,48.26666666666667,13390.0
CHL,84,0.57,9623.595,48.26666666666667,13390.0
CHL,85,0.57,10030.195,48.26666666666667,13390.0
CHL,86,0.57,10510.286,48.26666666666667,13390.0
CHL,87,0.57,11115.384,48.26666666666667,13390.0
CHL,88,0.57,11719.778,48.26666666666667,13390.0
CHL,89,0.57,12442.457,48.26666666666667,13390.0
CHL,90,0.57,13233.471,48.26666666666667,13390.0
CHL,91,0.57,14124.521,48.26666666666667,13390.0
CHL,92,0.57,15267.552,48.26666666666667,13390.0
CHL,93,0.57,16676.846,48.26666666666667,13390.0
CHL,94,0.57,18153.482,48.26666666666667,13390.0
CHL,95,0.57,19973.744,48.26666666666667,13390.0
CHL,96,0.57,22726.764,48.26666666666667,13390.0
CHL,97,0.57,27019.342,48.26666666666667,13390.0
CHL,98,0.57,32940.3,48.26666666666667,13390.0
CHL,99,0.57,45324.375,48.26666666666667,13390.0
CHL,100,0.57,96583.21,48.26666666666667,13390.0
CHN,1,0.399,16.719418,42.5,5712.0
CHN,2,0.399,234.15073,42.5,5712.0
CHN,3,0.399,282.8949,42.5,5712.0
CHN,4,0.399,323.8265,42.5,5712.0
CHN,5,0.399,362.2606,42.5,5712.0
CHN,6,0.399,395.27966,42.5,5712.0
CHN,7,0.399,425.01007,42.5,5712.0
CHN,8,0.399,452.84497,42.5,5712.0
CHN,9,0.399,480.5344,42.5,5712.0
CHN,10,0.399,505.89682,42.5,5712.0
CHN,11,0.399,529.5077,42.5,5712.0
CHN,12,0.399,555.0678,42.5,5712.0
CHN,13,0.399,577.52966,42.5,5712.0
CHN,14,0.399,599.1012,42.5,5712.0
CHN,15,0.399,620.23035,42.5,5712.0
CHN,16,0.399,642.88226,42.5,5712.0
CHN,17,0.399,666.40894,42.5,5712.0
CHN,18,0.399,690.05585,42.5,5712.0
CHN,19,0.399,711.5393,42.5,5712.0
CHN,20,0.399,730.7894,42.5,5712.0
CHN,21,0.399,752.5353,42.5,5712.0
CHN,22,0.399,774.3921,42.5,5712.0
CHN,23,0.399,797.3737,42.5,5712.0
CHN,24,0.399,819.27075,42.5,5712.0
CHN,25,0.399,841.7155,42.5,5712.0
CHN,26,0.399,865.8037,42.5,5712.0
CHN,27,0.399,888.9179,42.5,5712.0
CHN,28,0.399,910.45764,42.5,5712.0
CHN,29,0.399,933.9229,42.5,5712.0
CHN,30,0.399,956.80273,42.5,5712.0
CHN,31,0.399,981.5957,42.5,5712.0
CHN,32,0.399,1008.7833,42.5,5712.0
CHN,33,0.399,1032.128,42.5,5712.0
CHN,34,0.399,1057.1538,42.5,5712.0
CHN,35,0.399,1083.0092,42.5,5712.0
CHN,36,0.399,1111.2556,42.5,5712.0
CHN,37,0.399,1140.0917,42.5,5712.0
CHN,38,0.399,1168.9669,42.5,5712.0
CHN,39,0.399,1196.8816,42.5,5712.0
CHN,40,0.399,1231.7177,42.5,5712.0
CHN,41,0.399,1264.6453,42.5,5712.0
CHN,42,0.399,1300.2864,42.5,5712.0
CHN,43,0.399,1336.2188,42.5,5712.0
CHN,44,0.399,1370.9926,42.5,5712.0
CHN,45,0.399,1409.6093,42.5,5712.0
CHN,46,0.399,1443.9747,42.5,5712.0
CHN,47,0.399,1481.0696,42.5,5712.0
CHN,48,0.399,1525.1216,42.5,5712.0
CHN,49,0.399,1567.7214,42.5,5712.0
CHN,50,0.399,1610.7559,42.5,5712.0
CHN,51,0.399,1652.6831,42.5,5712.0
CHN,52,0.399,1698.726,42.5,5712.0
CHN,53,0.399,1751.7043,42.5,5712.0
CHN,54,0.399,1806.713,42.5,5712.0
CHN,55,0.399,1863.3505,42.5,5712.0
CHN,56,0.399,1923.3551,42.5,5712.0
CHN,57,0.399,1980.4822,42.5,5712.0
CHN,58,0.399,2038.2008,42.5,5712.0
CHN,59,0.399,2101.3403,42.5,5712.0
CHN,60,0.399,2168.6023,42.5,5712.0
CHN,61,0.399,2228.941,42.5,5712.0
CHN,62,0.399,2289.7988,42.5,5712.0
CHN,63,0.399,2349.5884,42.5,5712.0
CHN,64,0.399,2419.7285,42.5,5712.0
CHN,65,0.399,2485.4875,42.5,5712.0
CHN,66,0.399,2566.792,42.5,5712.0
CHN,67,0.399,2641.1887,42.5,5712.0
CHN,68,0.399,2712.5508,42.5,5712.0
CHN,69,0.399,2793.852,42.5,5712.0
CHN,70,0.399,2875.8467,42.5,5712.0
CHN,71,0.399,2959.2412,42.5,5712.0
CHN,72,0.399,3045.4944,42.5,5712.0
CHN,73,0.399,3132.5403,42.5,5712.0
CHN,74,0.399,3228.3022,42.5,5712.0
CHN,75,0.399,3302.3943,42.5,5712.0
CHN,76,0.399,3379.639,42.5,5712.0
CHN,77,0.399,3486.4075,42.5,5712.0
CHN,78,0.399,3587.299,42.5,5712.0
CHN,79,0.399,3694.1125,42.5,5712.0
CHN,80,0.399,3815.9924,42.5,5712.0
CHN,81,0.399,3933.6807,42.5,5712.0
CHN,82,0.399,4052.2598,42.5,5712.0
CHN,83,0.399,4176.183,42.5,5712.0
CHN,84,0.399,4306.9146,42.5,5712.0
CHN,85,0.399,4449.402,42.5,5712.0
CHN,86,0.399,4605.0967,42.5,5712.0
CHN,87,0.399,4793.067,42.5,5712.0
CHN,88,0.399,4973.468,42.5,5712.0
CHN,89,0.399,5179.816,42.5,5712.0
CHN,90,0.399,5385.2793,42.5,5712.0
CHN,91,0.399,5629.459,42.5,5712.0
CHN,92,0.399,5910.5156,42.5,5712.0
CHN,93,0.399,6220.782,42.5,5712.0
CHN,94,0.399,6565.0327,42.5,5712.0
CHN,95,0.399,6997.9136,42.5,5712.0
CHN,96,0.399,7588.195,42.5,5712.0
CHN,97,0.399,8317.553,42.5,5712.0
CHN,98,0.399,9382.284,42.5,5712.0
CHN,99,0.399,11071.51,42.5,5712.0
CHN,100,0.399,17091.404,42.5,5712.0
CIV,1,0.6645161928571429,34.555264,43.2,1526.0
CIV,2,0.6645161928571429,54.76604,43.2,1526.0
CIV,3,0.6645161928571429,66.65925,43.2,1526.0
CIV,4,0.6645161928571429,75.79851,43.2,1526.0
CIV,5,0.6645161928571429,83.16383,43.2,1526.0
CIV,6,0.6645161928571429,89.883316,43.2,1526.0
CIV,7,0.6645161928571429,95.858315,43.2,1526.0
CIV,8,0.6645161928571429,102.04882,43.2,1526.0
CIV,9,0.6645161928571429,108.20631,43.2,1526.0
CIV,10,0.6645161928571429,114.86896,43.2,1526.0
CIV,11,0.6645161928571429,120.37854,43.2,1526.0
CIV,12,0.6645161928571429,124.900154,43.2,1526.0
CIV,13,0.6645161928571429,129.32512,43.2,1526.0
CIV,14,0.6645161928571429,134.02463,43.2,1526.0
CIV,15,0.6645161928571429,138.37212,43.2,1526.0
CIV,16,0.6645161928571429,143.24251,43.2,1526.0
CIV,17,0.6645161928571429,147.51256,43.2,1526.0
CIV,18,0.6645161928571429,152.22256,43.2,1526.0
CIV,19,0.6645161928571429,157.21242,43.2,1526.0
CIV,20,0.6645161928571429,160.77573,43.2,1526.0
CIV,21,0.6645161928571429,164.457,43.2,1526.0
CIV,22,0.6645161928571429,169.09258,43.2,1526.0
CIV,23,0.6645161928571429,173.05312,43.2,1526.0
CIV,24,0.6645161928571429,176.65213,43.2,1526.0
CIV,25,0.6645161928571429,181.54219,43.2,1526.0
CIV,26,0.6645161928571429,185.08047,43.2,1526.0
CIV,27,0.6645161928571429,189.57414,43.2,1526.0
CIV,28,0.6645161928571429,193.08682,43.2,1526.0
CIV,29,0.6645161928571429,196.7984,43.2,1526.0
CIV,30,0.6645161928571429,201.06241,43.2,1526.0
CIV,31,0.6645161928571429,204.90758,43.2,1526.0
CIV,32,0.6645161928571429,209.61932,43.2,1526.0
CIV,33,0.6645161928571429,213.22746,43.2,1526.0
CIV,34,0.6645161928571429,217.15913,43.2,1526.0
CIV,35,0.6645161928571429,221.41217,43.2,1526.0
CIV,36,0.6645161928571429,224.80968,43.2,1526.0
CIV,37,0.6645161928571429,228.50552,43.2,1526.0
CIV,38,0.6645161928571429,232.60272,43.2,1526.0
CIV,39,0.6645161928571429,237.7131,43.2,1526.0
CIV,40,0.6645161928571429,243.2028,43.2,1526.0
CIV,41,0.6645161928571429,248.03421,43.2,1526.0
CIV,42,0.6645161928571429,252.49525,43.2,1526.0
CIV,43,0.6645161928571429,257.18005,43.2,1526.0
CIV,44,0.6645161928571429,261.56235,43.2,1526.0
CIV,45,0.6645161928571429,265.14294,43.2,1526.0
CIV,46,0.6645161928571429,269.12485,43.2,1526.0
CIV,47,0.6645161928571429,274.61697,43.2,1526.0
CIV,48,0.6645161928571429,279.79727,43.2,1526.0
CIV,49,0.6645161928571429,285.2344,43.2,1526.0
CIV,50,0.6645161928571429,289.95697,43.2,1526.0
CIV,51,0.6645161928571429,295.16046,43.2,1526.0
CIV,52,0.6645161928571429,300.64487,43.2,1526.0
CIV,53,0.6645161928571429,306.9065,43.2,1526.0
CIV,54,0.6645161928571429,312.8967,43.2,1526.0
CIV,55,0.6645161928571429,319.2428,43.2,1526.0
CIV,56,0.6645161928571429,325.18726,43.2,1526.0
CIV,57,0.6645161928571429,331.0388,43.2,1526.0
CIV,58,0.6645161928571429,337.6721,43.2,1526.0
CIV,59,0.6645161928571429,343.41998,43.2,1526.0
CIV,60,0.6645161928571429,349.08734,43.2,1526.0
CIV,61,0.6645161928571429,355.02097,43.2,1526.0
CIV,62,0.6645161928571429,361.43997,43.2,1526.0
CIV,63,0.6645161928571429,369.07224,43.2,1526.0
CIV,64,0.6645161928571429,377.5949,43.2,1526.0
CIV,65,0.6645161928571429,386.28696,43.2,1526.0
CIV,66,0.6645161928571429,394.1712,43.2,1526.0
CIV,67,0.6645161928571429,400.752,43.2,1526.0
CIV,68,0.6645161928571429,408.42767,43.2,1526.0
CIV,69,0.6645161928571429,418.03323,43.2,1526.0
CIV,70,0.6645161928571429,425.3993,43.2,1526.0
CIV,71,0.6645161928571429,432.7307,43.2,1526.0
CIV,72,0.6645161928571429,441.0703,43.2,1526.0
CIV,73,0.6645161928571429,453.01978,43.2,1526.0
CIV,74,0.6645161928571429,466.0702,43.2,1526.0
CIV,75,0.6645161928571429,478.162,43.2,1526.0
